Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
11;14204;"Nucleic Acids Research";journal;"03051048, 13624962";5,976;Q1;537;1219;3283;54369;28584;3277;8,75;44,60;United Kingdom;Western Europe;"Oxford University Press";"1974-2020";"Genetics (Q1)"
12;4000151809;"PLoS Pathogens";journal;"15537374, 15537366";5,736;Q1;206;552;1283;33432;12641;1255;9,59;60,57;United States;Northern America;"Public Library of Science";"2005-2020";"Genetics (Q1); Immunology (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
13;19600166310;"EMBO Molecular Medicine";journal;"17574676, 17574684";5,419;Q1;107;78;103;3014;767;88;7,45;38,64;United Kingdom;Western Europe;"Wiley-Blackwell";"2009-2020";"Molecular Medicine (Q1)"
14;130093;"Biogeosciences Discussions";journal;"18106285, 18106277";5,168;Q1;7;0;1;0;10;1;10,00;0,00;Germany;Western Europe;"European Geosciences Union";"2009, 2012, 2014-2016";"Earth-Surface Processes (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
15;144840;"PLoS Medicine";journal;"15491277, 15491676";5,023;Q1;228;207;632;7824;6319;585;9,34;37,80;United States;Northern America;"Public Library of Science";"2004-2020";"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
16;19700175165;"Frontiers in Neural Circuits";journal;"16625110";4,635;Q1;61;20;52;954;296;51;5,22;47,70;Switzerland;Western Europe;"Frontiers Media S.A.";"2007-2020";"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuroscience (miscellaneous) (Q1); Sensory Systems (Q1)"
17;19700200838;"Chemical Science";journal;"20416520, 20416539";4,362;Q1;172;331;100;18931;737;99;7,37;57,19;United Kingdom;Western Europe;"Royal Society of Chemistry";"2010-2020";"Chemistry (miscellaneous) (Q1)"
18;19700174932;"Epigenetics and Chromatin";journal;"17568935";4,331;Q1;52;20;24;1041;121;24;5,04;52,05;United Kingdom;Western Europe;"BioMed Central Ltd.";"2009-2020";"Genetics (Q1); Molecular Biology (Q1)"
19;32383;"Cultural Anthropology";journal;"08867356, 15481360";4,018;Q1;75;35;64;1375;320;64;4,22;39,29;United States;Northern America;"American Anthropological Association";"1986-2020";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
20;13096;"BMC Biology";journal;"17417007";4,011;Q1;106;90;297;3422;1534;226;4,79;38,02;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Biotechnology (Q1); Cell Biology (Q1); Developmental Biology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Physiology (Q1); Plant Science (Q1); Structural Biology (Q1)"
21;17269;"Studies in Mycology";journal;"01660616";3,882;Q1;95;22;36;1489;302;35;11,56;67,68;Netherlands;Western Europe;"Westerdijk Fungal Biodiversity Institute";"1996, 1998-2000, 2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Plant Science (Q1)"
22;17495;"NeuroImage";journal;"10959572, 10538119";3,728;Q1;364;1040;2462;60426;17504;2410;6,66;58,10;United States;Northern America;"Academic Press Inc.";"1970, 1992-2020";"Cognitive Neuroscience (Q1); Neurology (Q1)"
23;18391;"Aging Cell";journal;"14749726, 14749718";3,715;Q1;140;105;268;5249;1912;256;6,65;49,99;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2002-2020";"Aging (Q1); Cell Biology (Q1)"
24;14151;"Molecular and Cellular Proteomics";journal;"15359476, 15359484";3,701;Q1;187;271;641;14751;5403;632;7,68;54,43;United States;Northern America;"American Society for Biochemistry and Molecular Biology Inc.";"2002-2020";"Analytical Chemistry (Q1); Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
25;24769;"Materials Today";journal;"13697021";3,697;Q1;177;91;239;3716;1305;159;4,15;40,84;Netherlands;Western Europe;"Elsevier";"1999, 2002-2020";"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
26;4000151810;"PLoS Computational Biology";journal;"15537358, 1553734X";3,613;Q1;182;418;1076;23208;6743;1058;5,91;55,52;United States;Northern America;"Public Library of Science";"2005-2020";"Cellular and Molecular Neuroscience (Q1); Computational Theory and Mathematics (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1)"
27;21100200033;"Frontiers in Neuroenergetics";journal;"16626427";3,606;Q1;20;8;2;433;13;2;6,50;54,13;Switzerland;Western Europe;"Frontiers Media S.A.";"2010-2014";"Cellular and Molecular Neuroscience (Q1)"
28;16101;"Human Brain Mapping";journal;"10659471, 10970193";3,559;Q1;191;183;625;10821;4318;618;6,79;59,13;United States;Northern America;"Wiley-Liss Inc.";"1993-2020";"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
29;17592;"Journal of Biological Chemistry";journal;"00219258, 1083351X";3,544;Q1;513;4416;11780;216001;62193;11725;5,01;48,91;United States;Northern America;"American Society for Biochemistry and Molecular Biology Inc.";"1945-2020";"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
30;29047;"New Journal of Physics";journal;"13672630";3,489;Q1;190;717;2347;27990;10352;2329;4,56;39,04;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1998-2020";"Physics and Astronomy (miscellaneous) (Q1)"
31;19700182013;"Genome Biology and Evolution";journal;"17596653";3,442;Q1;74;132;78;7567;372;77;4,77;57,33;United Kingdom;Western Europe;"Oxford University Press";"2010-2020";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
32;7000153204;"Social Cognitive and Affective Neuroscience";journal;"17495024, 17495016";3,421;Q1;103;72;133;3952;899;128;6,37;54,89;United Kingdom;Western Europe;"Oxford University Press";"2006-2020";"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
33;7000153261;"Neural Development";journal;"17498104";3,378;Q1;51;39;111;2246;449;109;3,91;57,59;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Developmental Neuroscience (Q1)"
34;19700175113;"Frontiers in Molecular Neuroscience";journal;"16625099";3,353;Q1;63;11;43;1005;182;41;3,71;91,36;Switzerland;Western Europe;"Frontiers Media S.A.";"2008-2020";"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1)"
35;5800173370;"Cell Division";journal;"17471028";3,299;Q1;46;23;61;1239;234;53;3,28;53,87;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
36;12495;"Neoplasia";journal;"14765586, 15228002";3,291;Q1;129;111;391;5334;2310;391;6,41;48,05;United States;Northern America;"Neoplasia Press";"1999-2020";"Cancer Research (Q1)"
37;12091;"Atmospheric Chemistry and Physics";journal;"16807324, 16807316";3,279;Q1;206;799;1844;48621;10486;1844;5,76;60,85;Germany;Western Europe;"European Geosciences Union";"2001-2020";"Atmospheric Science (Q1)"
38;19700175115;"Frontiers in Systems Neuroscience";journal;"16625137";3,231;Q1;75;102;84;7087;468;82;5,40;69,48;Switzerland;Western Europe;"Frontiers Media S.A.";"2007-2020";"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Developmental Neuroscience (Q1); Neuroscience (miscellaneous) (Q1)"
39;21003;"Environmental Health Perspectives";journal;"15529924, 00916765";3,163;Q1;282;469;1301;14352;7051;921;5,10;30,60;United States;Northern America;"Public Health Services, US Dept of Health and Human Services";"1972-2020";"Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1)"
40;19700182758;"Nature Communications";journal;"20411723";3,137;Q1;365;439;141;18284;1068;139;7,57;41,65;United Kingdom;Western Europe;"Nature Publishing Group";"2010-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
41;19700175114;"Frontiers in Integrative Neuroscience";journal;"16625145";3,102;Q1;60;91;59;5119;327;57;5,48;56,25;Switzerland;Western Europe;"Frontiers Media S.A.";"2007-2020";"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Sensory Systems (Q1)"
42;29482;"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics";journal;"03702693";3,028;Q1;283;1010;2635;38388;11931;2629;4,52;38,01;Netherlands;Western Europe;"Elsevier";"1967-2020";"Nuclear and High Energy Physics (Q1)"
43;28764;"Breast Cancer Research";journal;"1465542X, 14655411";3,027;Q1;149;200;526;8867;2802;456;4,77;44,34;United Kingdom;Western Europe;"BioMed Central Ltd.";"1999-2020";"Cancer Research (Q1); Oncology (Q1)"
44;29086;"Nuclear Physics B";journal;"05503213";2,986;Q1;274;284;1042;14332;4819;1041;5,15;50,46;Netherlands;Western Europe;"Elsevier";"1967-2020";"Nuclear and High Energy Physics (Q1)"
45;20276;"Ecography";journal;"16000587, 09067590";2,970;Q1;128;107;313;6535;1623;308;4,59;61,07;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1978-2020";"Ecology, Evolution, Behavior and Systematics (Q1)"
46;27545;"European Physical Journal C";journal;"14346052, 14346044";2,962;Q1;198;370;1039;18563;4238;1029;4,39;50,17;Germany;Western Europe;"Springer New York";"1998-2020";"Engineering (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
47;6400153126;"Theoretical Economics";journal;"15557561";2,946;Q1;32;18;39;517;54;39;1,26;28,72;United States;Northern America;"Wiley-Blackwell";"2007-2020";"Economics, Econometrics and Finance (miscellaneous) (Q1)"
48;19400157151;"DMM Disease Models and Mechanisms";journal;"17548403, 17548411";2,920;Q1;83;93;233;5222;835;143;3,70;56,15;United Kingdom;Western Europe;"Company of Biologists Ltd";"2008-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
49;14551;"Diversity and Distributions";journal;"13669516, 14724642";2,849;Q1;118;103;304;7169;1683;302;5,17;69,60;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1998-2020";"Ecology, Evolution, Behavior and Systematics (Q1)"
50;19900191736;"Conservation Letters";journal;"1755263X";2,847;Q1;79;56;54;2189;206;54;3,89;39,09;United States;Northern America;"John Wiley &amp; Sons Inc.";"2008, 2010-2020";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
51;23029;"Retrovirology";journal;"17424690";2,831;Q1;88;102;940;4449;2079;331;1,91;43,62;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Infectious Diseases (Q1); Virology (Q1)"
52;17466;"Neurobiology of Disease";journal;"1095953X, 09699961";2,817;Q1;166;239;676;13868;4123;666;5,94;58,03;United States;Northern America;"Academic Press Inc.";"1994-2020";"Neurology (Q1)"
53;19700201155;"Advances in High Energy Physics";journal;"16877365, 16877357";2,795;Q1;49;28;17;1557;96;16;5,65;55,61;United States;Northern America;"Hindawi Publishing Corporation";"2010-2020";"Nuclear and High Energy Physics (Q1)"
54;20228;"Emerging Infectious Diseases";journal;"10806040, 10806059";2,785;Q1;226;603;1578;9803;7689;1061;4,45;16,26;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"1995-2020";"Epidemiology (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1)"
55;20912;"Environmental International";journal;"18736750, 01604120";2,773;Q1;191;154;425;9364;2585;414;5,93;60,81;United Kingdom;Western Europe;"Elsevier Ltd.";"1976-2020";"Environmental Science (miscellaneous) (Q1)"
56;19700188403;"mBio";journal;"21612129, 21507511";2,760;Q1;121;129;67;5444;343;62;5,12;42,20;United States;Northern America;"American Society for Microbiology";"2010-2020";"Microbiology (Q1); Virology (Q1)"
57;4400151524;"Particle and Fibre Toxicology";journal;"17438977";2,760;Q1;98;34;95;1594;789;91;8,66;46,88;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)"
58;20913;"Bulletin of the World Health Organization";journal;"15640604, 00429686";2,758;Q1;168;178;647;3383;2288;381;2,91;19,01;Switzerland;Western Europe;"World Health Organization";"1945, 1949-2020";"Public Health, Environmental and Occupational Health (Q1)"
59;4400151517;"Cell Communication and Signaling";journal;"1478811X";2,745;Q1;63;32;69;2406;356;64;5,55;75,19;United Kingdom;Western Europe;"Signal Transduction Society";"2003-2020";"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
60;17300154987;"Molecular Brain";journal;"17566606";2,729;Q1;61;44;100;2696;466;98;4,68;61,27;United Kingdom;Western Europe;"BioMed Central Ltd.";"2008-2020";"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1)"
61;21872;"Eurosurveillance";journal;"15607917, 1025496X";2,678;Q1;104;247;866;4006;3745;736;4,98;16,22;Sweden;Western Europe;"European Centre for Disease Prevention and Control (ECDC)";"2001-2020";"Epidemiology (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Virology (Q1)"
62;21100197181;"NPG Asia Materials";journal;"18844057, 18844049";2,671;Q1;75;13;23;980;101;15;4,39;75,38;United States;Northern America;"Nature Publishing Group";"2009-2020";"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Modeling and Simulation (Q1)"
63;14875;"International Journal of Behavioral Nutrition and Physical Activity";journal;"14795868";2,636;Q1;117;139;251;6371;1344;249;4,26;45,83;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
64;18473;"Cell Structure and Function";journal;"13473700, 03867196";2,603;Q1;61;23;45;431;154;45;2,38;18,74;Japan;Asiatic Region;"Japan Society for Cell Biology";"1975-2020";"Cell Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1)"
65;12862;"Optics Express";journal;"10944087";2,580;Q1;271;2989;7878;72757;37666;7870;4,60;24,34;United States;Northern America;"The Optical Society";"1997-2020";"Atomic and Molecular Physics, and Optics (Q1)"
66;19700175163;"Frontiers in Cellular Neuroscience";journal;"16625102";2,567;Q1;86;29;54;1995;202;52;3,76;68,79;Switzerland;Western Europe;"Frontiers Media S.A.";"2007-2020";"Cellular and Molecular Neuroscience (Q1)"
67;4400151418;"Climate of the Past";journal;"18149332, 18149324";2,561;Q1;76;92;146;6094;570;145;3,75;66,24;Germany;Western Europe;"European Geosciences Union";"2005-2020";"Global and Planetary Change (Q1); Paleontology (Q1); Stratigraphy (Q1)"
68;19700177309;"International Journal of Cell Biology";journal;"16878876, 16878884";2,548;Q1;53;27;18;1748;102;17;5,67;64,74;United States;Northern America;"Hindawi Publishing Corporation";"2010-2020";"Cell Biology (Q1)"
69;130037;"Biogeosciences";journal;"17264189, 17264170";2,542;Q1;127;257;604;17358;2568;603;4,12;67,54;Germany;Western Europe;"European Geosciences Union";"2004-2020";"Earth-Surface Processes (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
70;32805;"Tellus, Series B: Chemical and Physical Meteorology";journal;"02806509";2,521;Q1;103;73;185;4053;805;179;4,65;55,52;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2020";"Atmospheric Science (Q1)"
71;24674;"Oikos";journal;"16000706, 00301299";2,490;Q1;179;210;644;10744;2343;636;3,26;51,16;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1973-2020";"Ecology, Evolution, Behavior and Systematics (Q1)"
72;5800207508;"Molecular Oncology";journal;"15747891, 18780261";2,489;Q1;88;55;144;3267;602;117;4,60;59,40;Netherlands;Western Europe;"John Wiley and Sons Ltd";"2007-2020";"Cancer Research (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Medicine (Q1)"
73;12137;"Journal of Statistical Software";journal;"15487660";2,484;Q1;145;98;140;3010;741;140;5,08;30,71;United States;Northern America;"University of California at Los Angeles";"1996-2020";"Software (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
74;25954;"Haematologica";journal;"15928721, 03906078";2,477;Q1;142;335;1129;9668;4775;790;4,47;28,86;Italy;Western Europe;"Ferrata Storti Foundation";"1947-2020";"Hematology (Q1)"
75;28111;"BMC Medicine";journal;"17417015";2,454;Q1;138;139;208;7552;1386;176;6,58;54,33;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Medicine (miscellaneous) (Q1)"
76;10600153309;"PLoS ONE";journal;"19326203";2,425;Q1;332;13751;13814;655308;69311;13814;4,63;47,66;United States;Northern America;"Public Library of Science";"2001, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
77;19400157205;"Evolutionary Applications";journal;"17524563, 17524571";2,418;Q1;68;57;91;4881;453;88;4,84;85,63;United States;Northern America;"Wiley-Blackwell";"2008-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
78;17426;"DNA Research";journal;"17561663, 13402838";2,403;Q1;98;42;104;1941;551;103;5,92;46,21;United Kingdom;Western Europe;"Oxford University Press";"1994-2020";"Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
79;9300153116;"Stem Cell Research";journal;"18735061, 18767753";2,353;Q1;65;48;102;2181;531;89;5,25;45,44;United States;Northern America;"Elsevier";"2007-2020";"Cell Biology (Q1); Developmental Biology (Q1); Medicine (miscellaneous) (Q1)"
80;27479;"Annals of Family Medicine";journal;"15441717, 15441709";2,329;Q1;113;117;356;2464;1158;304;3,35;21,06;United States;Northern America;"Annals of Family Medicine, Inc";"2003-2020";"Family Practice (Q1)"
81;11700154363;"Cryosphere";journal;"19940416, 19940424";2,319;Q1;82;80;84;3744;362;84;3,97;46,80;Germany;Western Europe;"Copernicus Group";"2007-2020";"Earth-Surface Processes (Q1); Water Science and Technology (Q1)"
82;21727;"BMC Genomics";journal;"14712164";2,307;Q1;167;689;2206;38948;10557;2201;4,50;56,53;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Biotechnology (Q1); Genetics (Q1)"
83;12429;"Molecular Cancer";journal;"14764598";2,303;Q1;126;152;544;8152;2589;540;4,65;53,63;United Kingdom;Western Europe;"BioMed Central Ltd.";"2002-2020";"Cancer Research (Q1); Molecular Medicine (Q1); Oncology (Q1)"
84;5800173376;"Biology Direct";journal;"17456150";2,274;Q1;68;65;171;4599;684;167;4,32;70,75;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Immunology (Q1); Modeling and Simulation (Q1)"
85;24660;"Bulletin of the American Mathematical Society";journal;"02730979, 10889485";2,252;Q1;66;20;61;913;137;51;2,17;45,65;United States;Northern America;"American Mathematical Society";"1891-2020";"Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1)"
86;16816;"Journal of Psychiatry and Neuroscience";journal;"14882434, 11804882";2,248;Q1;99;43;163;2788;764;138;4,68;64,84;Canada;Northern America;"Canadian Medical Association";"1991-2020";"Biological Psychiatry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
87;21100255526;"Quantitative Economics";journal;"17597323, 17597331";2,245;Q1;27;13;11;560;12;11;1,09;43,08;United States;Northern America;"Wiley-Blackwell";"2010-2020";"Economics and Econometrics (Q1)"
88;11700154702;"Biotechnology for Biofuels";journal;"17546834";2,239;Q1;93;62;79;2475;579;78;6,37;39,92;United Kingdom;Western Europe;"BioMed Central Ltd.";"2008-2020";"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Energy (miscellaneous) (Q1); Management, Monitoring, Policy and Law (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
89;21724;"BMC Evolutionary Biology";journal;"14712148";2,226;Q1;122;371;1033;24156;4200;1031;3,74;65,11;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Ecology, Evolution, Behavior and Systematics (Q1)"
90;16592;"Plant Biotechnology Journal";journal;"14677644, 14677652";2,189;Q1;115;100;224;5478;1383;218;5,89;54,78;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2004-2020";"Agronomy and Crop Science (Q1); Biotechnology (Q1); Plant Science (Q1)"
91;5700191213;"Orphanet Journal of Rare Diseases";journal;"17501172";2,181;Q1;110;88;104;4396;792;104;6,34;49,95;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Genetics (clinical) (Q1); Medicine (miscellaneous) (Q1); Pharmacology (medical) (Q1)"
92;24135;"Bulletin of the American Museum of Natural History";book series;"00030090";2,174;Q1;57;17;36;3395;145;36;3,63;199,71;United States;Northern America;"American Museum of Natural History Library";"1996-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1)"
93;19700175116;"Frontiers in Neuroanatomy";journal;"16625129";2,174;Q1;62;65;81;6589;294;79;3,49;101,37;Switzerland;Western Europe;"Frontiers Media S.A.";"2007-2020";"Anatomy (Q1); Neuroscience (miscellaneous) (Q1); Cellular and Molecular Neuroscience (Q2)"
94;19700177555;"Molecular Autism";journal;"20402392";2,162;Q1;56;19;14;1195;74;13;5,29;62,89;United Kingdom;Western Europe;"BioMed Central Ltd.";"2010-2020";"Developmental Biology (Q1); Developmental Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
95;25180;"Electrochemistry Communications";journal;"13882481";2,137;Q1;192;404;1507;8169;8269;1506;5,30;20,22;United States;Northern America;"Elsevier Inc.";"1999-2020";"Electrochemistry (Q1)"
96;17300154707;"BMC Medical Genomics";journal;"17558794";2,129;Q1;62;86;134;3744;584;134;4,36;43,53;United Kingdom;Western Europe;"BioMed Central Ltd.";"2009-2020";"Genetics (Q1); Genetics (clinical) (Q1)"
97;27592;"Arthritis Research and Therapy";journal;"14786354";2,125;Q1;150;313;839;13740;3908;706;4,36;43,90;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
98;25846;"GSA Today";journal;"10525173";2,114;Q1;76;22;75;602;202;59;2,12;27,36;United States;Northern America;"Geological Society of America";"1991-2020";"Geology (Q1)"
99;5700191214;"Molecular Neurodegeneration";journal;"17501326";2,107;Q1;83;88;144;5360;694;144;4,93;60,91;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Molecular Biology (Q1); Neurology (clinical) (Q1); Cellular and Molecular Neuroscience (Q2)"
100;70792;"Tellus, Series A: Dynamic Meteorology and Oceanography";journal;"16000870, 02806495";2,106;Q1;77;73;190;2910;501;183;2,19;39,86;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2020";"Atmospheric Science (Q1); Oceanography (Q1)"
101;13114;"BMC Developmental Biology";journal;"1471213X";2,099;Q1;76;74;316;3941;1032;316;3,05;53,26;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Developmental Biology (Q1)"
102;19200156952;"Journal of Innate Immunity";journal;"16628128, 1662811X";2,094;Q1;64;81;128;3779;550;115;4,37;46,65;Switzerland;Western Europe;"S. Karger AG";"2008-2020";"Immunology and Allergy (Q1)"
103;23709;"Journal of Medical Internet Research";journal;"14394456, 14388871";2,086;Q1;142;124;181;5413;1240;181;5,81;43,65;Canada;Northern America;"Journal of medical Internet Research";"1999-2020";"Health Informatics (Q1)"
