Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1039;21100451751;"Journal of Current Ophthalmology";journal;"24522325";0,782;Q2;19;85;183;2394;326;160;1,69;28,16;Iran;Middle East;"Iranian Society of Opthalmology";"2015-2020";"Ophthalmology (Q2)"
1040;21100199857;"Annals of Laboratory Medicine";journal;"22343806, 22343814";0,780;Q2;34;86;350;1533;577;222;1,77;17,83;South Korea;Asiatic Region;"Seoul National University";"2012-2021";"Biochemistry (medical) (Q2); Clinical Biochemistry (Q2); Medicine (miscellaneous) (Q2)"
1041;21100383743;"International Journal of Concrete Structures and Materials";journal;"22341315, 19760485";0,780;Q1;29;60;181;1976;446;181;2,15;32,93;United States;Northern America;"Springer Science + Business Media";"2012-2020";"Civil and Structural Engineering (Q1); Ocean Engineering (Q1)"
1042;21100887502;"Journal of Open Innovation: Technology, Market, and Complexity";journal;"21998531";0,780;Q1;22;104;109;6155;518;108;4,24;59,18;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"2015-2020";"Development (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Sociology and Political Science (Q1)"
1043;21100349513;"Ophthalmology and Therapy";journal;"21936528, 21938245";0,780;Q2;17;67;105;2240;215;101;2,23;33,43;United Kingdom;Western Europe;"Springer London";"2014-2020";"Ophthalmology (Q2)"
1044;19400158709;"Arabian Journal of Chemistry";journal;"18785352";0,779;Q1;70;518;1101;23958;4903;1101;4,92;46,25;Saudi Arabia;Middle East;"King Saud University";"2009-2020";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
1045;19900192548;"Conservation and Society";journal;"09724923, 09753133";0,779;Q2;35;31;117;1985;261;117;2,13;64,03;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2007-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
1046;21100875680;"Lifestyle Genomics";journal;"25043188, 25043161";0,779;Q1;30;15;54;510;134;53;1,61;34,00;Switzerland;Western Europe;"S. Karger AG";"2017-2020";"Food Science (Q1); Medicine (miscellaneous) (Q2); Genetics (Q3)"
1047;21100775634;"IZA Journal of Labor Economics";journal;"21938997";0,778;Q1;14;4;30;144;27;30;1,10;36,00;United Kingdom;Western Europe;"Springer Open";"2012-2019";"Industrial Relations (Q1); Economics and Econometrics (Q2); Organizational Behavior and Human Resource Management (Q2)"
1048;19499;"BMC Women's Health";journal;"14726874";0,777;Q2;47;170;416;6284;806;415;1,68;36,96;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2); Reproductive Medicine (Q2)"
1049;17837;"Medical Journal of Australia";journal;"0025729X, 13265377";0,777;Q2;131;379;1255;6446;1835;833;1,40;17,01;Australia;Pacific Region;"Australasian Medical Publishing Co. Ltd";"1945-2020";"Medicine (miscellaneous) (Q2)"
1050;21100220340;"Revista de Investigacion Educativa";journal;"02124068, 19899106";0,777;Q1;16;31;95;1290;164;91;1,59;41,61;Spain;Western Europe;"Asociacion Interuniversitaria de Investigacion en Pedagogia";"2012-2020";"Education (Q1)"
1051;12788;"Cost Effectiveness and Resource Allocation";journal;"14787547";0,776;Q2;38;27;99;1050;138;97;1,30;38,89;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Health Policy (Q2)"
1052;21100788306;"Physical Review Accelerators and Beams";journal;"24699888";0,776;Q1;27;255;623;8529;1468;616;2,42;33,45;United States;Northern America;"American Physical Society";"2016-2020";"Surfaces and Interfaces (Q1); Nuclear and High Energy Physics (Q2); Physics and Astronomy (miscellaneous) (Q2)"
1053;21100374601;"IEEE Access";journal;"21693536";0,775;Q1;127;15320;9772;622460;57816;9712;5,56;40,63;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2013-2020";"Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2)"
1054;6400153111;"Journal of Ethnobiology and Ethnomedicine";journal;"17464269";0,775;Q1;69;70;202;4788;573;202;2,43;68,40;United Kingdom;Western Europe;"BioMed Central Ltd.";"2005-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Complementary and Alternative Medicine (Q1); Cultural Studies (Q1); Health (social science) (Q1)"
1055;21100237615;"Progress of Theoretical and Experimental Physics";journal;"20503911";0,774;Q2;53;145;517;8549;1924;512;3,58;58,96;United Kingdom;Western Europe;"Oxford University Press";"2012-2020";"Physics and Astronomy (miscellaneous) (Q2)"
1056;19900192734;"Advances and Applications in Bioinformatics and Chemistry";journal;"11786949";0,773;Q1;15;3;9;139;41;9;1,88;46,33;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2008-2020";"Chemistry (miscellaneous) (Q1); Biochemistry (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computer Science Applications (Q2)"
1057;14300154709;"Hystrix";journal;"18255272, 03941914";0,773;Q1;23;25;107;1932;163;97;1,47;77,28;Italy;Western Europe;"Associazione Teriologica Italiana onlus";"2008-2020";"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
1058;13469;"Meteorologische Zeitschrift";journal;"16101227, 09412948";0,773;Q2;58;35;149;1537;272;143;2,10;43,91;Germany;Western Europe;"Gebruder Borntraeger Verlagsbuchhandlung";"1996-2020";"Atmospheric Science (Q2)"
1059;21100445642;"Journal of Clinical Tuberculosis and Other Mycobacterial Diseases";journal;"24055794";0,772;Q2;10;51;76;1951;117;65;1,38;38,25;United Kingdom;Western Europe;"Elsevier Ltd.";"2015-2020";"Infectious Diseases (Q2); Microbiology (medical) (Q2); Pulmonary and Respiratory Medicine (Q2)"
1060;4800153203;"Allergy, Asthma and Clinical Immunology";journal;"17101492, 17101484";0,771;Q2;33;77;197;2463;461;189;2,21;31,99;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Pulmonary and Respiratory Medicine (Q2); Immunology (Q3); Immunology and Allergy (Q3)"
1061;4000149607;"Fixed Point Theory and Applications";journal;"16871812, 16871820";0,771;Q2;63;17;184;508;268;183;1,27;29,88;United Kingdom;Western Europe;"Springer Open";"2004-2020";"Applied Mathematics (Q2); Geometry and Topology (Q2)"
1062;21100204106;"Infection and Chemotherapy";journal;"20932340, 20926448";0,771;Q2;26;48;155;1299;259;126;1,68;27,06;South Korea;Asiatic Region;"Korean Society of Infectious Diseases, Korean Society for Antimicrobial Therapy, Korean Society for AIDS";"2011-2020";"Infectious Diseases (Q2); Pharmacology (medical) (Q2)"
1063;12709;"Information Technology and Libraries";journal;"07309295, 21635226";0,771;Q1;34;39;80;789;63;55;0,69;20,23;United States;Northern America;"American Library Association";"1971-1974, 1988-2020";"Information Systems (Q1); Library and Information Sciences (Q1)"
1064;21100788713;"Intestinal Research";journal;"15989100, 22881956";0,771;Q2;19;42;232;1678;437;203;1,82;39,95;South Korea;Asiatic Region;"Korean Association for the Study of Intestinal Diseases";"2016-2020";"Gastroenterology (Q2)"
1065;21100813704;"Physical Review Physics Education Research";journal;"24699896";0,771;Q1;26;89;259;4544;762;246;2,47;51,06;United States;Northern America;"American Physical Society";"2016-2020";"Education (Q1); Physics and Astronomy (miscellaneous) (Q2)"
1066;11700154618;"Child and Adolescent Psychiatry and Mental Health";journal;"17532000";0,770;Q2;44;47;164;2241;362;157;2,15;47,68;United Kingdom;Western Europe;"BioMed Central Ltd.";"2007-2020";"Pediatrics, Perinatology and Child Health (Q2); Psychiatry and Mental Health (Q2)"
1067;15591;"JASSS";journal;"14607425";0,770;Q1;59;39;139;2237;411;139;3,18;57,36;United Kingdom;Western Europe;"University of Surrey";"2000-2020";"Computer Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
1068;13214;"European Journal of General Practice";journal;"13814788, 17511402";0,769;Q1;30;37;124;944;235;107;2,13;25,51;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2020";"Family Practice (Q1); Medicine (miscellaneous) (Q2)"
1069;21100898706;"Sexual and Reproductive Health Matters";journal;"26410397";0,769;Q2;57;68;124;1724;245;95;1,40;25,35;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2019-2020";"Obstetrics and Gynecology (Q2); Reproductive Medicine (Q2)"
1070;98416;"Tuberculosis and Respiratory Diseases";journal;"17383536, 20056184";0,769;Q2;24;49;136;1541;287;124;1,79;31,45;South Korea;Asiatic Region;"The Korean Academy of Tuberculosis and Respiratory Diseases";"1980-2020";"Infectious Diseases (Q2); Pulmonary and Respiratory Medicine (Q2)"
1071;6400153147;"Journal of Molecular Signaling";journal;"17502187";0,768;Q2;31;0;9;0;24;9;2,25;0,00;United Kingdom;Western Europe;"Ubiquity Press";"2006-2018, 2020";"Biochemistry (Q2); Cell Biology (Q3); Molecular Biology (Q3)"
1072;21100828963;"ACS Omega";journal;"24701343";0,767;Q1;40;2493;3170;120240;9498;3166;2,97;48,23;United States;Northern America;"American Chemical Society";"2016-2020";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
1073;21100397361;"BMC Sports Science, Medicine and Rehabilitation";journal;"20521847";0,767;Q1;22;36;79;1526;192;79;2,37;42,39;United Kingdom;Western Europe;"BioMed Central Ltd.";"2013-2020";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Orthopedics and Sports Medicine (Q2)"
1074;145757;"Chemistry Education Research and Practice";journal;"11094028";0,766;Q1;45;65;219;3546;559;217;2,36;54,55;Greece;Western Europe;"Ioannina University School of Medicine";"2005-2020";"Chemistry (miscellaneous) (Q1); Education (Q1)"
1075;13594;"Acta Otorhinolaryngologica Italica";journal;"0392100X, 1827675X";0,765;Q2;42;70;224;2775;398;216;1,72;39,64;Italy;Western Europe;"Pacini Editore s.r.l.";"1981-2020";"Otorhinolaryngology (Q2)"
1076;21100817122;"Agricultural and Food Economics";journal;"21937532";0,764;Q1;17;24;70;1167;153;69;1,69;48,63;United Kingdom;Western Europe;"Springer Open";"2013-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Food Science (Q1); Economics and Econometrics (Q2)"
1077;24264;"BMC Dermatology";journal;"14715945";0,764;Q1;36;16;42;375;109;42;2,07;23,44;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Dermatology (Q1)"
1078;21100899501;"EFSA Journal";journal;"18314732";0,764;Q1;97;356;540;12972;1361;540;2,50;36,44;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2003-2020";"Animal Science and Zoology (Q1); Food Science (Q1); Plant Science (Q1); Veterinary (miscellaneous) (Q1); Parasitology (Q2); Microbiology (Q3)"
1079;30286;"Journal of King Saud University, Engineering Sciences";journal;"10183639";0,764;Q1;34;53;133;1264;607;126;4,64;23,85;Saudi Arabia;Middle East;"King Saud University";"1989-2020";"Computer Networks and Communications (Q1); Fluid Flow and Transfer Processes (Q1); Industrial and Manufacturing Engineering (Q1); Fuel Technology (Q2); Materials Science (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q2)"
1080;19500157320;"Acta Scientiarum - Agronomy";journal;"18078621, 16799275";0,761;Q1;28;68;152;2143;240;152;1,15;31,51;Brazil;Latin America;"Universidade Estadual de Maringa";"2008-2021";"Agronomy and Crop Science (Q1)"
1081;19700182336;"Advances in Astronomy";journal;"16877977, 16877969";0,761;Q2;34;36;35;1402;103;34;3,61;38,94;United States;Northern America;"Hindawi Publishing Corporation";"2010-2020";"Astronomy and Astrophysics (Q2); Space and Planetary Science (Q2)"
1082;21100469365;"Annals of Occupational and Environmental Medicine";journal;"20524374";0,761;Q2;19;43;191;1419;314;185;1,38;33,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2014-2020";"Public Health, Environmental and Occupational Health (Q2)"
1083;21100871606;"Plant Diversity";journal;"24682659, 20962703";0,761;Q1;15;41;127;2450;272;121;1,87;59,76;China;Asiatic Region;"KeAi Publishing Communications Ltd.";"2016-2020";"Plant Science (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
1084;29541;"BMC Musculoskeletal Disorders";journal;"14712474";0,760;Q2;96;635;1494;22682;3389;1494;2,03;35,72;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Orthopedics and Sports Medicine (Q2); Rheumatology (Q2)"
1085;21100787828;"International Journal of Health Policy and Management";journal;"23225939";0,760;Q1;30;116;441;3910;837;231;1,97;33,71;Iran;Middle East;"Kerman University of Medical Sciences";"2013-2020";"Health (social science) (Q1); Leadership and Management (Q1); Health Information Management (Q2); Health Policy (Q2); Management, Monitoring, Policy and Law (Q2)"
1086;21100434603;"International Journal of Hepatology";journal;"20903448, 20903456";0,760;Q2;14;4;29;128;80;29;2,89;32,00;Egypt;Africa/Middle East;"Hindawi Limited";"2012-2020";"Hepatology (Q2)"
1087;19700175092;"International Journal of Nephrology and Renovascular Disease";journal;"11787058";0,760;Q2;27;26;106;1342;273;106;2,38;51,62;New Zealand;Pacific Region;"Dove Medical Press Limited";"2009-2020";"Nephrology (Q2)"
1088;10300153342;"Journal of Medical Toxicology";journal;"15569039, 19376995";0,760;Q2;49;45;169;812;320;139;1,96;18,04;United States;Northern America;"Springer New York";"2005-2020";"Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)"
1089;13727;"BMC Ophthalmology";journal;"14712415";0,759;Q2;43;268;822;7003;1465;822;1,64;26,13;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Medicine (miscellaneous) (Q2); Ophthalmology (Q2)"
1090;19700188446;"International Journal of Endocrinology";journal;"16878337, 16878345";0,759;Q2;60;142;488;5802;1098;472;2,14;40,86;United States;Northern America;"Hindawi Publishing Corporation";"2009-2020";"Endocrinology, Diabetes and Metabolism (Q2); Endocrine and Autonomic Systems (Q3); Endocrinology (Q3)"
1091;4700152418;"Journal of Plant Interactions";journal;"17429153, 17429145";0,759;Q1;40;64;146;3469;495;146;3,53;54,20;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005, 2007-2020";"Plant Science (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
1092;19900192590;"Sport Science";journal;"18403662, 18403670";0,759;Q1;19;41;169;1016;343;168;2,14;24,78;Bosnia and Herzegovina;Eastern Europe;"University of Travnik";"2008-2020";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Orthopedics and Sports Medicine (Q2)"
1093;19816;"Biology of Sport";journal;"0860021X";0,758;Q1;27;46;154;1677;332;152;2,00;36,46;Poland;Eastern Europe;"Institute of Sport";"1996-2021";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Orthopedics and Sports Medicine (Q2); Sports Science (Q2); Physiology (medical) (Q3)"
1094;21100287117;"Journal of Traditional and Complementary Medicine";journal;"22254110";0,758;Q1;35;47;212;2061;844;210;4,54;43,85;Netherlands;Western Europe;"Elsevier BV";"2011-2020";"Complementary and Alternative Medicine (Q1)"
1095;17700155806;"Nonlinear Analysis: Modelling and Control";journal;"23358963, 13925113";0,757;Q2;32;57;150;1847;419;150;2,94;32,40;Lithuania;Eastern Europe;"Vilnius University Press";"2009-2020";"Analysis (Q2); Applied Mathematics (Q2)"
1096;21100804573;"Information Processing in Agriculture";journal;"22143173";0,756;Q1;27;46;108;1933;642;108;6,69;42,02;China;Asiatic Region;"Elsevier BV";"2014-2020";"Agronomy and Crop Science (Q1); Animal Science and Zoology (Q1); Forestry (Q1); Aquatic Science (Q2); Computer Science Applications (Q2)"
1097;21100788744;"OpenNano";journal;"23529520";0,756;Q1;12;5;19;201;117;19;6,53;40,20;United States;Northern America;"Elsevier Inc.";"2016-2019";"Pharmaceutical Science (Q1); Biotechnology (Q2); Internal Medicine (Q2); Pharmacology (medical) (Q2)"
1098;14464;"Polymer Testing";journal;"01429418";0,756;Q1;98;431;1149;16688;4230;1124;3,69;38,72;United Kingdom;Western Europe;"Elsevier Ltd.";"1980-2020";"Polymers and Plastics (Q1); Organic Chemistry (Q2)"
1099;21100910195;"BMJ Open Ophthalmology";journal;"23973269";0,755;Q2;11;68;66;1961;128;64;1,89;28,84;United Kingdom;Western Europe;"BMJ Publishing Group";"2016-2020";"Ophthalmology (Q2)"
1100;21100774318;"Epidemiology and health";journal;"20927193";0,754;Q2;19;51;174;0;372;167;2,03;0,00;South Korea;Asiatic Region;"Korean Society of Epidemiology";"2015-2020";"Medicine (miscellaneous) (Q2)"
1101;19900193635;"Journal of Maps";journal;"17445647";0,754;Q1;35;106;402;4668;936;397;2,61;44,04;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2021";"Earth and Planetary Sciences (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
1102;12134;"Journal of Official Statistics";journal;"0282423X";0,754;Q2;24;35;142;1378;150;131;1,06;39,37;Sweden;Western Europe;"Statistics Sweden";"1986-1989, 1991, 2009-2020";"Statistics and Probability (Q2)"
1103;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,753;Q3;64;129;429;5037;1427;425;2,65;39,05;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q3)"
1104;21100386506;"Prostate International";journal;"2287903X, 22878882";0,753;Q2;16;28;84;818;189;84;1,63;29,21;United States;Northern America;"Elsevier Inc.";"2015-2020";"Urology (Q2)"
1105;21100823214;"Canadian Geriatrics Journal";journal;"19258348";0,752;Q2;21;14;63;415;103;50;1,62;29,64;Canada;Northern America;"Canadian Geriatrics Society";"2011-2020";"Geriatrics and Gerontology (Q2); Gerontology (Q2)"
1106;130145;"Clinical Proteomics";journal;"15426416";0,752;Q2;33;42;117;2019;344;117;2,65;48,07;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004, 2006-2020";"Clinical Biochemistry (Q2); Molecular Biology (Q3); Molecular Medicine (Q3)"
1107;21100805739;"Comparative Cognition and Behavior Reviews";journal;"19114745";0,752;Q1;8;10;24;408;41;24;1,11;40,80;Canada;Northern America;"";"2016-2019";"Animal Science and Zoology (Q1); Veterinary (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q2)"
1108;21100855508;"Dependence Modeling";journal;"23002298";0,752;Q1;10;18;66;605;73;60;1,07;33,61;Poland;Eastern Europe;"De Gruyter Open Ltd.";"2013-2020";"Modeling and Simulation (Q1); Applied Mathematics (Q2); Statistics and Probability (Q2)"
1109;21100440503;"Malaria Research and Treatment";journal;"20908075, 20444362";0,752;Q2;15;11;32;381;57;32;1,35;34,64;Egypt;Africa/Middle East;"Hindawi Limited";"2012-2019";"Infectious Diseases (Q2); Epidemiology (Q3)"
1110;21100448080;"Interest Groups and Advocacy";journal;"20477414, 20477422";0,751;Q1;13;26;50;1539;50;49;1,06;59,19;United Kingdom;Western Europe;"Palgrave Macmillan Ltd.";"2014-2020";"Sociology and Political Science (Q1)"
1111;21100210905;"i-Perception";journal;"20416695";0,751;Q2;26;64;245;2428;427;237;1,80;37,94;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2020";"Artificial Intelligence (Q2); Experimental and Cognitive Psychology (Q2); Ophthalmology (Q2); Sensory Systems (Q3)"
1112;21100817119;"Research in Number Theory";journal;"23639555";0,751;Q2;11;40;107;797;109;107;0,89;19,93;United Kingdom;Western Europe;"Springer Open";"2015-2020";"Algebra and Number Theory (Q2)"
1113;21100806003;"Engineering Science and Technology, an International Journal";journal;"22150986";0,750;Q1;50;131;477;5030;2778;477;5,05;38,40;Netherlands;Western Europe;"Elsevier BV";"2014-2020";"Civil and Structural Engineering (Q1); Computer Networks and Communications (Q1); Electronic, Optical and Magnetic Materials (Q1); Fluid Flow and Transfer Processes (Q1); Hardware and Architecture (Q1); Mechanical Engineering (Q1); Metals and Alloys (Q1); Biomaterials (Q2)"
1114;21100199837;"Frontiers in Neurorobotics";journal;"16625218";0,750;Q2;34;107;165;5169;729;162;4,12;48,31;Switzerland;Western Europe;"Frontiers Media S.A.";"2007-2020";"Artificial Intelligence (Q2); Biomedical Engineering (Q2)"
1115;21100787102;"International Biomechanics";journal;"23335432";0,750;Q1;9;9;27;304;46;27;1,29;33,78;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2020";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Biomedical Engineering (Q2); Computer Science Applications (Q2); Orthopedics and Sports Medicine (Q2)"
1116;17900156738;"Clinical and Experimental Otorhinolaryngology";journal;"19768710, 20050720";0,749;Q2;27;64;161;1928;266;155;1,93;30,13;South Korea;Asiatic Region;"Korean Society of Otolaryngology";"2009-2020";"Otorhinolaryngology (Q2); Surgery (Q2)"
1117;15500154703;"Evolutionary Psychology";journal;"14747049";0,749;Q2;35;38;140;2075;247;139;1,51;54,61;United Kingdom;Western Europe;"Human Nature Review";"2009-2020";"Medicine (miscellaneous) (Q2); Social Psychology (Q2); Behavioral Neuroscience (Q3)"
1118;21100218027;"Journal of Gastric Cancer";journal;"2093582X, 20935641";0,749;Q2;28;40;121;1631;262;119;2,09;40,78;South Korea;Asiatic Region;"Korean Gastric Cancer Association";"2010-2020";"Gastroenterology (Q2); Cancer Research (Q3); Oncology (Q3)"
1119;4700151712;"Cancer Informatics";journal;"11769351";0,748;Q3;31;33;94;1203;130;93;1,52;36,45;New Zealand;Pacific Region;"Libertas Academica Ltd.";"2005-2020";"Cancer Research (Q3); Oncology (Q3)"
1120;4000149005;"Clinical Psychopharmacology and Neuroscience";journal;"17381088";0,748;Q2;30;73;207;3099;425;193;2,08;42,45;South Korea;Asiatic Region;"Korean College of Neuropsychopharmacology";"2005-2020";"Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2); Behavioral Neuroscience (Q3)"
1121;21100466413;"Life Sciences, Society and Policy";journal;"21957819";0,748;Q1;15;6;54;228;108;52;2,00;38,00;Switzerland;Western Europe;"Springer International Publishing AG";"2013-2020";"Philosophy (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Management, Monitoring, Policy and Law (Q2)"
1122;24062;"Geochemical Transactions";journal;"14674866";0,747;Q2;42;4;29;204;78;29;2,50;51,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Geochemistry and Petrology (Q2)"
1123;21100199820;"Journal of Periodontal and Implant Science";journal;"20932278, 20932286";0,747;Q2;26;41;125;1120;216;109;1,77;27,32;South Korea;Asiatic Region;"Korean Academy of Periodontology";"2010-2020";"Oral Surgery (Q2); Periodontics (Q3)"
1124;12265;"Journal of Rehabilitation Research and Development";journal;"07487711, 19381352";0,747;Q1;103;0;99;0;234;95;0,00;0,00;United States;Northern America;"Rehabilitation Research and Development Service";"1983-2016";"Rehabilitation (Q1)"
1125;21729;"BMC Medical Genetics";journal;"14712350";0,745;Q3;68;202;464;6582;782;464;1,63;32,58;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Genetics (Q3); Genetics (clinical) (Q3)"
1126;11700154337;"Nuclear Engineering and Technology";journal;"2234358X, 17385733";0,745;Q1;40;236;508;5946;1129;506;2,16;25,19;South Korea;Asiatic Region;"Korean Nuclear Society";"2008-2020";"Nuclear Energy and Engineering (Q1)"
1127;21100199846;"Neurobehavioral HIV Medicine";journal;"11791497";0,744;Q2;9;0;5;0;15;5;0,00;0,00;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2011-2013, 2015-2016";"Dermatology (Q2); Infectious Diseases (Q2); Psychiatry and Mental Health (Q2); Behavioral Neuroscience (Q3)"
1128;22596;"Revista de Saude Publica";journal;"00348910, 15188787";0,744;Q2;77;116;403;2126;732;395;1,57;18,33;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
1129;21100327124;"Journal of primary care &amp; community health";journal;"21501327, 21501319";0,743;Q1;19;62;119;1806;238;110;1,95;29,13;United States;Northern America;"Sage Periodicals Press";"2010-2020";"Community and Home Care (Q1); Public Health, Environmental and Occupational Health (Q2)"
1130;17400154834;"Neural Regeneration Research";journal;"18767958, 16735374";0,743;Q3;38;346;1173;13996;2570;941;2,46;40,45;China;Asiatic Region;"Wolters Kluwer Medknow Publications";"2006-2021";"Developmental Neuroscience (Q3)"
1131;130020;"International Journal of Medical Sciences";journal;"14491907";0,742;Q2;62;192;508;8367;1365;508;2,54;43,58;Australia;Pacific Region;"Ivyspring International Publisher";"2005-2020";"Medicine (miscellaneous) (Q2)"
1132;34441;"BMC Complementary and Alternative Medicine";journal;"14726882";0,741;Q1;0;0;0;0;0;0;0,00;0,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2019";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2)"
1133;21100869487;"Forest Ecosystems";journal;"21975620, 20956355";0,741;Q1;19;51;95;3229;246;93;2,57;63,31;Germany;Western Europe;"";"2014-2020";"Forestry (Q1); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Nature and Landscape Conservation (Q2)"
1134;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,741;Q3;55;88;265;3745;609;255;2,01;42,56;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q3); Molecular Biology (Q3)"
1135;21100218003;"PLoS Currents";journal;"21573999";0,741;Q2;49;0;54;0;144;54;1,60;0,00;United States;Northern America;"Public Library of Science";"2009-2017";"Medicine (miscellaneous) (Q2)"
1136;16865;"Acta Sociologica";journal;"00016993, 15023869";0,740;Q1;52;28;64;1466;111;64;1,34;52,36;United Kingdom;Western Europe;"SAGE Publications Ltd";"1956-1959, 1962, 1964-2020";"Sociology and Political Science (Q1)"
1137;27424;"Annales Geophysicae";journal;"14320576, 09927689";0,740;Q1;93;87;346;4144;589;346;1,72;47,63;Germany;Western Europe;"European Geosciences Union";"1983-1985, 1988-1990, 1994-2020";"Earth and Planetary Sciences (miscellaneous) (Q1); Geology (Q1); Astronomy and Astrophysics (Q2); Atmospheric Science (Q2); Space and Planetary Science (Q2)"
1138;21100197927;"FEBS Open Bio";journal;"22115463";0,740;Q2;31;192;471;7190;975;469;2,07;37,45;United States;Northern America;"Wiley-Blackwell";"2011-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2)"
1139;19900193984;"BMC Biophysics";journal;"20461682";0,739;Q2;17;1;21;24;56;20;2,40;24,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2011-2020";"Biophysics (Q2)"
1140;144989;"International Journal of Environmental Research and Public Health";journal;"16617827, 16604601";0,739;Q2;113;5172;5688;262247;18122;5561;3,09;50,71;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"2004-2020";"Health, Toxicology and Mutagenesis (Q2); Pollution (Q2); Public Health, Environmental and Occupational Health (Q2)"
1141;21100820602;"Journal of Computational Design and Engineering";journal;"22885048, 22884300";0,739;Q1;24;60;110;2598;503;109;3,87;43,30;Netherlands;Western Europe;"";"2014-2020";"Computational Mechanics (Q1); Computer Graphics and Computer-Aided Design (Q1); Engineering (miscellaneous) (Q1); Computational Mathematics (Q2); Human-Computer Interaction (Q2); Modeling and Simulation (Q2)"
1142;19700177308;"Stroke Research and Treatment";journal;"20908105, 20420056";0,739;Q2;34;12;55;376;132;55;2,39;31,33;Egypt;Africa/Middle East;"Hindawi Limited";"2010-2020";"Neurology (clinical) (Q2)"
