Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
16;19700182758;"Nature Communications";journal;"20411723";6,582;Q1;365;4328;9349;217587;137337;9325;13,82;50,27;United Kingdom;Western Europe;"Nature Publishing Group";"2010-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
17;6400153126;"Theoretical Economics";journal;"15557561";6,342;Q1;32;41;91;1415;251;91;2,41;34,51;United States;Northern America;"Wiley-Blackwell";"2007-2020";"Economics, Econometrics and Finance (miscellaneous) (Q1)"
18;17269;"Studies in Mycology";journal;"01660616";6,328;Q1;95;18;46;2604;702;43;12,53;144,67;Netherlands;Western Europe;"Westerdijk Fungal Biodiversity Institute";"1996, 1998-2000, 2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Plant Science (Q1)"
19;21100201772;"Physical Review X";journal;"21603308";6,110;Q1;164;223;643;14159;14052;633;25,30;63,49;United States;Northern America;"American Physical Society";"2011-2020";"Physics and Astronomy (miscellaneous) (Q1)"
20;144840;"PLoS Medicine";journal;"15491277, 15491676";5,914;Q1;228;267;592;11040;5159;539;8,14;41,35;United States;Northern America;"Public Library of Science";"2004-2020";"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
21;21100457028;"Science advances";journal;"23752548";5,817;Q1;146;755;764;42006;10277;763;13,45;55,64;United States;Northern America;"American Association for the Advancement of Science";"2015-2020";"Medicine (miscellaneous) (Q1)"
22;19988;"Persoonia: Molecular Phylogeny and Evolution of Fungi";journal;"00315850";5,633;Q1;58;22;66;2091;606;66;8,68;95,05;Netherlands;Western Europe;"National Herbarium Nederland";"1996-2000, 2002-2020";"Ecology, Evolution, Behavior and Systematics (Q1); Plant Science (Q1)"
23;19600166310;"EMBO Molecular Medicine";journal;"17574676, 17574684";5,440;Q1;107;128;344;6431;3138;328;9,21;50,24;United Kingdom;Western Europe;"Wiley-Blackwell";"2009-2020";"Molecular Medicine (Q1)"
24;21100278313;"Light: Science and Applications";journal;"20477538";5,245;Q1;96;79;191;3512;3143;188;14,92;44,46;United Kingdom;Western Europe;"Nature Publishing Group";"2012-2020";"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
25;19700173023;"Living Reviews in Solar Physics";journal;"16144961, 23673648";5,222;Q1;57;2;17;732;305;17;17,69;366,00;Switzerland;Western Europe;"Springer International Publishing AG";"2004-2020";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)"
26;21100401152;"Microbiome";journal;"20492618";5,171;Q1;78;154;166;4231;1737;164;8,96;27,47;United Kingdom;Western Europe;"BioMed Central Ltd.";"2013-2020";"Microbiology (Q1); Microbiology (medical) (Q1)"
27;21100824912;"ACS Central Science";journal;"23747951, 23747943";5,022;Q1;76;202;251;7785;1704;207;6,79;38,54;United States;Northern America;"American Chemical Society";"2015-2020";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
28;21100420802;"GigaScience";journal;"2047217X";5,022;Q1;54;116;147;4892;1113;122;7,38;42,17;United Kingdom;Western Europe;"Oxford University Press";"2012-2020";"Computer Science Applications (Q1); Health Informatics (Q1)"
29;21100248838;"Stem Cell Reports";journal;"22136711";5,000;Q1;76;301;540;13162;4122;533;6,85;43,73;United States;Northern America;"Cell Press";"2013-2020";"Biochemistry (Q1); Cell Biology (Q1); Developmental Biology (Q1); Genetics (Q1)"
30;21100470165;"Advanced Science";journal;"21983844";4,982;Q1;100;198;273;14852;3125;265;11,45;75,01;Germany;Western Europe;"Wiley-VCH Verlag";"2014-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
31;12977;"PLoS Biology";journal;"15449173, 15457885";4,941;Q1;271;245;794;13697;6317;780;7,77;55,91;United States;Northern America;"Public Library of Science";"2003-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
32;21100284918;"Earth System Science Data";journal;"18663516, 18663508";4,885;Q1;58;61;98;3232;843;98;9,24;52,98;Germany;Western Europe;"Copernicus Publications";"2009-2020";"Earth and Planetary Sciences (miscellaneous) (Q1)"
33;4000151808;"PLoS Genetics";journal;"15537390, 15537404";4,829;Q1;233;586;2269;37927;14079;2253;5,53;64,72;United States;Northern America;"Public Library of Science";"2005-2020";"Cancer Research (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
34;21100255526;"Quantitative Economics";journal;"17597323, 17597331";4,618;Q1;27;30;71;1365;144;71;1,64;45,50;United States;Northern America;"Wiley-Blackwell";"2010-2020";"Economics and Econometrics (Q1)"
35;21100842667;"Wellcome Open Research";journal;"2398502X";4,612;Q1;21;153;14;5800;20;14;1,43;37,91;United Kingdom;Western Europe;"";"2016-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
36;21100407195;"Optica";journal;"23342536";4,602;Q1;107;256;494;8918;5812;354;11,55;34,84;United States;Northern America;"OSA Publishing";"2014-2020";"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
37;19700175140;"Genome Medicine";journal;"1756994X";4,537;Q1;89;115;377;5851;2766;340;7,72;50,88;United Kingdom;Western Europe;"BioMed Central Ltd.";"2009-2020";"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1)"
38;19700200838;"Chemical Science";journal;"20416520, 20416539";4,508;Q1;172;905;2422;53898;21748;2419;9,00;59,56;United Kingdom;Western Europe;"Royal Society of Chemistry";"2010-2020";"Chemistry (miscellaneous) (Q1)"
39;28111;"BMC Medicine";journal;"17417015";4,219;Q1;138;218;762;10717;5928;633;7,64;49,16;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Medicine (miscellaneous) (Q1)"
40;19700188403;"mBio";journal;"21612129, 21507511";4,106;Q1;121;495;1279;25186;8550;1153;6,34;50,88;United States;Northern America;"American Society for Microbiology";"2010-2020";"Microbiology (Q1); Virology (Q1)"
41;4000151809;"PLoS Pathogens";journal;"15537374, 15537366";4,006;Q1;206;647;2066;38332;13819;2051;6,27;59,25;United States;Northern America;"Public Library of Science";"2005-2020";"Genetics (Q1); Immunology (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
42;21100224448;"Molecular Metabolism";journal;"22128778";3,997;Q1;65;153;311;8390;1945;271;6,09;54,84;Germany;Western Europe;"Elsevier GmbH";"2012-2020";"Cell Biology (Q1); Molecular Biology (Q1)"
43;21100258399;"Optical Nanoscopy";journal;"21922853";3,980;Q1;14;0;1;0;10;1;0,00;0,00;Germany;Western Europe;"Springer Verlag";"2012-2014";"Atomic and Molecular Physics, and Optics (Q1)"
44;18391;"Aging Cell";journal;"14749726, 14749718";3,937;Q1;140;145;351;7227;2677;347;7,78;49,84;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2002-2020";"Aging (Q1); Cell Biology (Q1)"
45;13096;"BMC Biology";journal;"17417007";3,842;Q1;106;125;320;8772;1827;279;4,73;70,18;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Biotechnology (Q1); Cell Biology (Q1); Developmental Biology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Physiology (Q1); Plant Science (Q1); Structural Biology (Q1)"
46;19900191736;"Conservation Letters";journal;"1755263X";3,828;Q1;79;99;193;3397;1295;147;5,98;34,31;United States;Northern America;"John Wiley &amp; Sons Inc.";"2008, 2010-2020";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
47;21100850798;"npj Computational Materials";journal;"20573960";3,826;Q1;41;52;34;3133;351;33;10,32;60,25;United Kingdom;Western Europe;"Nature Publishing Group";"2015-2020";"Computer Science Applications (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Modeling and Simulation (Q1)"
48;19700177557;"Mobile DNA";journal;"17598753";3,783;Q1;33;21;75;1246;378;73;6,22;59,33;United Kingdom;Western Europe;"BioMed Central Ltd.";"2010-2020";"Molecular Biology (Q1)"
49;21100782975;"Liver Cancer";journal;"22351795, 16645553";3,779;Q1;34;40;78;1195;770;70;10,40;29,88;Switzerland;Western Europe;"S. Karger AG";"2012-2020";"Hepatology (Q1); Oncology (Q1)"
50;19700174932;"Epigenetics and Chromatin";journal;"17568935";3,767;Q1;52;61;159;3967;858;159;5,26;65,03;United Kingdom;Western Europe;"BioMed Central Ltd.";"2009-2020";"Genetics (Q1); Molecular Biology (Q1)"
51;21100199809;"Probability Surveys";journal;"15495787";3,741;Q1;43;4;14;227;110;14;2,40;56,75;United States;Northern America;"Institute of Mathematical Statistics";"2004-2020";"Statistics and Probability (Q1)"
52;21872;"Eurosurveillance";journal;"15607917, 1025496X";3,727;Q1;104;216;818;5247;4263;639;5,01;24,29;Sweden;Western Europe;"European Centre for Disease Prevention and Control (ECDC)";"2001-2020";"Epidemiology (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Virology (Q1)"
53;21100422153;"SoftwareX";journal;"23527110";3,724;Q1;21;46;52;1244;608;51;11,69;27,04;Netherlands;Western Europe;"Elsevier BV";"2015-2020";"Computer Science Applications (Q1); Software (Q1)"
54;17495;"NeuroImage";journal;"10959572, 10538119";3,679;Q1;364;836;2709;58889;18365;2673;5,79;70,44;United States;Northern America;"Academic Press Inc.";"1970, 1992-2020";"Cognitive Neuroscience (Q1); Neurology (Q1)"
55;21100827946;"npj Quantum Information";journal;"20566387";3,604;Q1;47;23;35;1033;506;34;14,46;44,91;United Kingdom;Western Europe;"Nature Partner Journals";"2015-2020";"Computational Theory and Mathematics (Q1); Computer Networks and Communications (Q1); Computer Science (miscellaneous) (Q1); Statistical and Nonlinear Physics (Q1)"
56;21100819064;"Cell Discovery";journal;"20565968";3,483;Q1;29;50;77;2550;363;77;4,71;51,00;United Kingdom;Western Europe;"Nature Publishing Group";"2015-2020";"Biochemistry (Q1); Cell Biology (Q1); Genetics (Q1); Molecular Biology (Q1)"
57;14151;"Molecular and Cellular Proteomics";journal;"15359476, 15359484";3,453;Q1;187;182;790;11977;4959;784;5,48;65,81;United States;Northern America;"American Society for Biochemistry and Molecular Biology Inc.";"2002-2020";"Analytical Chemistry (Q1); Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
58;5700191214;"Molecular Neurodegeneration";journal;"17501326";3,418;Q1;83;89;193;7153;1424;193;6,70;80,37;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Neurology (clinical) (Q1)"
59;21003;"Environmental Health Perspectives";journal;"15529924, 00916765";3,410;Q1;282;309;884;13705;5883;662;6,46;44,35;United States;Northern America;"Public Health Services, US Dept of Health and Human Services";"1972-2020";"Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1)"
60;21100826277;"Frontiers in Cell and Developmental Biology";journal;"2296634X";3,381;Q1;53;120;300;10904;1333;283;4,67;90,87;Switzerland;Western Europe;"Frontiers Media S.A.";"2013-2020";"Cell Biology (Q1); Developmental Biology (Q1)"
61;21100197181;"NPG Asia Materials";journal;"18844057, 18844049";3,315;Q1;75;76;232;3555;1849;217;6,72;46,78;United States;Northern America;"Nature Publishing Group";"2009-2020";"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Modeling and Simulation (Q1)"
62;20228;"Emerging Infectious Diseases";journal;"10806040, 10806059";3,278;Q1;226;526;1596;9308;8130;1044;5,08;17,70;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"1995-2020";"Epidemiology (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1)"
63;21100850723;"mSystems";journal;"23795077";3,233;Q1;39;79;62;4664;361;60;5,82;59,04;United States;Northern America;"American Society for Microbiology";"2016-2020";"Biochemistry (Q1); Computer Science Applications (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Microbiology (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1); Physiology (Q1)"
64;21100406867;"IUCrJ";journal;"20522525";3,212;Q1;42;92;207;4340;1174;169;5,55;47,17;United Kingdom;Western Europe;"International Union of Crystallography";"2014-2020";"Biochemistry (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1)"
65;4000151810;"PLoS Computational Biology";journal;"15537358, 1553734X";3,097;Q1;182;603;1779;31480;9640;1737;4,75;52,21;United States;Northern America;"Public Library of Science";"2005-2020";"Cellular and Molecular Neuroscience (Q1); Computational Theory and Mathematics (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1)"
66;21100853576;"Bulletin of Faculty of Pharmacy, Cairo University";journal;"11100931";3,075;Q1;1;0;1;0;18;1;0,00;0,00;Egypt;Africa/Middle East;"";"";"Pharmaceutical Science (Q1); Pharmacy (Q1)"
67;25954;"Haematologica";journal;"15928721, 03906078";3,063;Q1;142;377;1026;12160;4643;596;4,33;32,25;Italy;Western Europe;"Ferrata Storti Foundation";"1947-2020";"Hematology (Q1)"
68;19600166321;"Journal of Molecular Cell Biology";journal;"17594685, 16742788";3,043;Q1;62;50;174;1966;814;128;4,27;39,32;United States;Northern America;"Oxford University Press";"2009-2020";"Cell Biology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
69;11700154363;"Cryosphere";journal;"19940416, 19940424";3,034;Q1;82;178;511;10692;2677;511;4,91;60,07;Germany;Western Europe;"Copernicus Group";"2007-2020";"Earth-Surface Processes (Q1); Water Science and Technology (Q1)"
70;12091;"Atmospheric Chemistry and Physics";journal;"16807324, 16807316";3,032;Q1;206;823;2436;58815;13762;2434;5,64;71,46;Germany;Western Europe;"European Geosciences Union";"2001-2020";"Atmospheric Science (Q1)"
71;28764;"Breast Cancer Research";journal;"1465542X, 14655411";3,026;Q1;149;123;472;5389;3061;447;6,06;43,81;United Kingdom;Western Europe;"BioMed Central Ltd.";"1999-2020";"Cancer Research (Q1); Oncology (Q1)"
72;21100451321;"Scientific data";journal;"20524463";3,026;Q1;64;197;238;6128;1750;231;7,15;31,11;United Kingdom;Western Europe;"Nature Publishing Group";"2014-2020";"Computer Science Applications (Q1); Education (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
73;21100386500;"Cellular and Molecular Gastroenterology and Hepatology";journal;"2352345X";3,001;Q1;38;96;164;4827;570;94;3,48;50,28;United States;Northern America;"Elsevier Inc.";"2015-2020";"Gastroenterology (Q1); Hepatology (Q1)"
74;21100773739;"Materials Research Letters";journal;"21663831";2,972;Q1;47;71;94;3040;641;93;6,18;42,82;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2020";"Materials Science (miscellaneous) (Q1)"
75;21100256974;"Philosophers Imprint";journal;"1533628X";2,953;Q1;18;25;85;1147;128;79;1,34;45,88;United States;Northern America;"University of Michigan Press";"2012-2020";"Philosophy (Q1)"
76;21100269013;"Nanophotonics";journal;"21928614, 21928606";2,916;Q1;61;100;104;9607;835;97;7,51;96,07;Germany;Western Europe;"Walter de Gruyter";"2012-2020";"Atomic and Molecular Physics, and Optics (Q1); Biotechnology (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1)"
77;21100369815;"EBioMedicine";journal;"23523964";2,895;Q1;63;385;861;13411;3087;506;3,64;34,83;Netherlands;Western Europe;"Elsevier BV";"2014-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
78;51748;"BMJ, The";journal;"09598146, 17561833";2,893;Q1;429;3009;9841;17504;15762;2689;1,65;5,82;United Kingdom;Western Europe;"BMJ Publishing Group";"1857-2020";"Medicine (miscellaneous) (Q1)"
79;16592;"Plant Biotechnology Journal";journal;"14677644, 14677652";2,891;Q1;115;139;443;8089;3091;430;6,67;58,19;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2004-2020";"Agronomy and Crop Science (Q1); Biotechnology (Q1); Plant Science (Q1)"
80;17426;"DNA Research";journal;"17561663, 13402838";2,866;Q1;98;54;149;2654;928;149;5,55;49,15;United Kingdom;Western Europe;"Oxford University Press";"1994-2020";"Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
81;19700175052;"Clinical Epidemiology";journal;"11791349";2,819;Q1;58;73;193;2589;1176;188;3,63;35,47;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2010-2020";"Epidemiology (Q1)"
82;21100229161;"Frontiers in Immunology";journal;"16643224";2,803;Q1;124;1891;1941;141961;11412;1738;5,15;75,07;Switzerland;Western Europe;"Frontiers Media S.A.";"2010-2020";"Immunology (Q1); Immunology and Allergy (Q1)"
83;21100466864;"Journal for ImmunoTherapy of Cancer";journal;"20511426";2,798;Q1;61;96;215;3910;1304;193;5,80;40,73;United Kingdom;Western Europe;"BioMed Central Ltd.";"2013-2020";"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)"
84;21100239646;"Journal of Problem Solving";journal;"19326246";2,784;Q1;11;4;20;115;81;18;1,40;28,75;United States;Northern America;"Purdue University Press";"2013-2018";"Applied Psychology (Q1)"
85;12429;"Molecular Cancer";journal;"14764598";2,778;Q1;126;174;545;11659;4136;541;7,96;67,01;United Kingdom;Western Europe;"BioMed Central Ltd.";"2002-2020";"Cancer Research (Q1); Molecular Medicine (Q1); Oncology (Q1)"
86;13444;"Journal of the Meteorological Society of Japan";journal;"21869057, 00261165";2,768;Q1;82;24;123;1026;495;110;5,38;42,75;Japan;Asiatic Region;"Meteorological Society of Japan";"1905-1907, 1910-1918, 1920-1922, 1966-1967, 1974, 1976-1978, 1980-1981, 1983, 1986-2020";"Atmospheric Science (Q1)"
87;27479;"Annals of Family Medicine";journal;"15441717, 15441709";2,748;Q1;113;139;388;2478;1149;236;2,40;17,83;United States;Northern America;"Annals of Family Medicine, Inc";"2003-2020";"Family Practice (Q1)"
88;21100218107;"Journal of Advances in Modeling Earth Systems";journal;"19422466";2,732;Q1;58;158;276;9669;1262;274;4,09;61,20;United States;Northern America;"Wiley-Blackwell";"2011-2020";"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Chemistry (Q1); Global and Planetary Change (Q1)"
89;21100205926;"Blood Cancer Journal";journal;"20445385";2,727;Q1;51;136;323;2759;1291;196;3,99;20,29;United States;Northern America;"Nature Publishing Group";"2011-2020";"Hematology (Q1); Oncology (Q1)"
90;19700178100;"Nanotechnology, Science and Applications";journal;"11778903";2,723;Q1;28;15;16;689;244;16;13,50;45,93;New Zealand;Pacific Region;"Dove Medical Press Limited";"2010-2012, 2014-2020";"Bioengineering (Q1); Biomedical Engineering (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
91;19700187601;"Developmental Cognitive Neuroscience";journal;"18789293, 18789307";2,718;Q1;64;70;217;5944;1196;204;5,07;84,91;Netherlands;Western Europe;"Elsevier BV";"2011-2020";"Cognitive Neuroscience (Q1)"
92;21100367530;"Acta neuropathologica communications";journal;"20515960";2,683;Q1;56;91;435;361;2299;424;5,48;3,97;United Kingdom;Western Europe;"BioMed Central Ltd.";"2013-2020";"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1)"
93;19400157205;"Evolutionary Applications";journal;"17524563, 17524571";2,676;Q1;68;90;274;7193;1566;263;4,76;79,92;United States;Northern America;"Wiley-Blackwell";"2008-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
94;21100246515;"Journal of the American Heart Association";journal;"20479980";2,674;Q1;85;833;1432;27598;6674;1340;4,27;33,13;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2012-2020";"Cardiology and Cardiovascular Medicine (Q1)"
95;17466;"Neurobiology of Disease";journal;"1095953X, 09699961";2,674;Q1;166;192;795;15118;4385;785;5,31;78,74;United States;Northern America;"Academic Press Inc.";"1994-2020";"Neurology (Q1)"
96;17592;"Journal of Biological Chemistry";journal;"00219258, 1083351X";2,672;Q1;513;1831;7722;93754;33042;7674;4,10;51,20;United States;Northern America;"American Society for Biochemistry and Molecular Biology Inc.";"1945-2020";"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
97;16101;"Human Brain Mapping";journal;"10659471, 10970193";2,664;Q1;191;422;1155;29782;6423;1155;5,23;70,57;United States;Northern America;"Wiley-Liss Inc.";"1993-2020";"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
98;14875;"International Journal of Behavioral Nutrition and Physical Activity";journal;"14795868";2,626;Q1;117;175;454;9352;2760;448;5,90;53,44;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
99;20276;"Ecography";journal;"16000587, 09067590";2,618;Q1;128;136;383;9935;1779;381;4,11;73,05;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1978-2020";"Ecology, Evolution, Behavior and Systematics (Q1)"
100;11900154404;"PLoS Neglected Tropical Diseases";journal;"19352727, 19352735";2,589;Q1;135;896;2462;42971;11792;2423;4,58;47,96;United States;Northern America;"Public Library of Science";"2007-2020";"Infectious Diseases (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
101;19700182013;"Genome Biology and Evolution";journal;"17596653";2,578;Q1;74;288;824;18716;3635;814;4,12;64,99;United Kingdom;Western Europe;"Oxford University Press";"2010-2020";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
102;21100200206;"BioRisk";journal;"13132644, 13132652";2,568;Q1;8;2;3;66;20;3;9,00;33,00;Bulgaria;Eastern Europe;"Pensoft Publishers";"2011-2020";"Environmental Science (miscellaneous) (Q1)"
103;20912;"Environmental International";journal;"18736750, 01604120";2,568;Q1;191;270;850;17967;6601;818;7,45;66,54;United Kingdom;Western Europe;"Elsevier Ltd.";"1976-2020";"Environmental Science (miscellaneous) (Q1)"
